
--- Starting Training ---

global_step=144, episodic_return=-4.29007155956225
SPS: 902
global_step=221872, episodic_return=451.71800667990607
global_step=221984, episodic_return=422.986249006795
global_step=222128, episodic_return=470.3055357396
global_step=222416, episodic_return=516.3671018010172
global_step=222592, episodic_return=502.9325869359745
global_step=223008, episodic_return=471.73216922392896
global_step=223024, episodic_return=470.6800100926498
global_step=223088, episodic_return=456.40129216615776
SPS: 902
global_step=223296, episodic_return=453.342225953827
global_step=223424, episodic_return=432.6147129394226
global_step=223504, episodic_return=499.63132368788916
global_step=223968, episodic_return=522.9653238301864
global_step=224032, episodic_return=453.9865543358767
global_step=224240, episodic_return=454.3095017379159
global_step=224480, episodic_return=489.8965246781677
global_step=225232, episodic_return=463.979458218569
SPS: 901
global_step=225680, episodic_return=496.87798539948824
global_step=225760, episodic_return=531.6506899297352
global_step=225872, episodic_return=728.837225503076
global_step=225904, episodic_return=504.4450373648042
global_step=226112, episodic_return=428.7756390343507
global_step=226208, episodic_return=389.4338533287038
global_step=226240, episodic_return=509.63850303719573
global_step=226272, episodic_return=419.8642885346717
global_step=226480, episodic_return=483.579772828801
global_step=226784, episodic_return=462.1834117816715
global_step=226800, episodic_return=438.4736564235292
global_step=226896, episodic_return=423.16474705614274
SPS: 901
global_step=227536, episodic_return=480.79267210809786
global_step=227856, episodic_return=548.1257538072841
global_step=228640, episodic_return=412.643566041488
global_step=228720, episodic_return=433.92405822943243
global_step=228752, episodic_return=495.4315770435473
global_step=228864, episodic_return=437.5617421282491
global_step=229008, episodic_return=436.64052056516766
global_step=229056, episodic_return=533.2401065361095
global_step=229264, episodic_return=481.28786478136766
global_step=229280, episodic_return=473.0295171509639
SPS: 902
global_step=229552, episodic_return=478.3604562728255
global_step=229904, episodic_return=452.51992700049595
global_step=229984, episodic_return=442.4533450937181
global_step=230256, episodic_return=527.3909570570878
global_step=230384, episodic_return=434.63447456134196
global_step=230736, episodic_return=558.1060607604893
global_step=230800, episodic_return=477.66742463159756
global_step=231360, episodic_return=468.7286843705342
SPS: 902
global_step=231808, episodic_return=429.3996466207871
global_step=232048, episodic_return=481.92849248718267
global_step=232336, episodic_return=460.7085238266689
global_step=232352, episodic_return=454.38124411675733
global_step=232544, episodic_return=473.72113161646604
global_step=232784, episodic_return=466.745331761378
global_step=232800, episodic_return=508.1752977292306
global_step=233296, episodic_return=504.28616920588655
global_step=233424, episodic_return=474.0836921775214
global_step=233424, episodic_return=446.8090842931289
SPS: 902
global_step=233712, episodic_return=578.5424654714059
global_step=233744, episodic_return=464.3261113529548
global_step=233968, episodic_return=476.81111260583214
global_step=234000, episodic_return=542.344209794808
global_step=234816, episodic_return=425.7221874878921
global_step=234976, episodic_return=467.97194203847664
global_step=235392, episodic_return=439.96357977814466
SPS: 902
global_step=235728, episodic_return=414.3002245538057
global_step=235776, episodic_return=467.39170776124035
global_step=235792, episodic_return=447.28574922143287
global_step=235872, episodic_return=490.74808187723437
global_step=235872, episodic_return=572.9606817438325
global_step=236144, episodic_return=451.16649823084947
global_step=236752, episodic_return=445.22842302747534
global_step=236832, episodic_return=464.15046673061573
global_step=236864, episodic_return=427.1846474020737
global_step=236864, episodic_return=503.56675789903494
global_step=237136, episodic_return=506.98858419524686
global_step=237328, episodic_return=490.4696291130022
SPS: 902
global_step=237680, episodic_return=513.5372895673446
global_step=238064, episodic_return=435.4978156564272
global_step=238816, episodic_return=501.53636790711624
global_step=238928, episodic_return=439.5141118148075
global_step=239024, episodic_return=545.4432432850576
global_step=239264, episodic_return=477.42393527638563
global_step=239280, episodic_return=476.8153757253424
global_step=239280, episodic_return=474.6178287915223
global_step=239376, episodic_return=448.3290012273347
global_step=239520, episodic_return=527.3984447990778
SPS: 902
global_step=239824, episodic_return=418.1874278806579
global_step=239840, episodic_return=435.9787016811363
global_step=240240, episodic_return=482.9285665013409
global_step=240480, episodic_return=512.715634242466
global_step=240864, episodic_return=583.1076684260147
global_step=241088, episodic_return=554.7362404442359
global_step=241280, episodic_return=482.44322618433864
SPS: 902
global_step=241984, episodic_return=444.6595934187726
global_step=242112, episodic_return=564.1342361405623
global_step=242176, episodic_return=425.2727262642681
global_step=242432, episodic_return=487.7963389958105
global_step=242528, episodic_return=452.62062284269274
global_step=242608, episodic_return=451.47542935626177
global_step=242608, episodic_return=481.0006425076104
global_step=242608, episodic_return=495.693101309755
global_step=242704, episodic_return=368.4240940909319
global_step=243040, episodic_return=466.1261362858775
global_step=243216, episodic_return=416.4068155376875
global_step=243536, episodic_return=661.9802448525813
SPS: 903
global_step=244080, episodic_return=447.61041743730965
global_step=244176, episodic_return=528.389669417641
global_step=244368, episodic_return=475.99647648877203
global_step=244496, episodic_return=471.7174921547832
global_step=245168, episodic_return=446.123768696026
global_step=245184, episodic_return=418.10943542074864
global_step=245472, episodic_return=541.7510315859403
global_step=245712, episodic_return=447.3156904889834
SPS: 902
global_step=245776, episodic_return=443.45033254805594
global_step=245824, episodic_return=476.61468994179614
global_step=245920, episodic_return=462.57995350326604
global_step=246320, episodic_return=546.3384142175945
global_step=246352, episodic_return=440.13471023804976
global_step=246448, episodic_return=543.6967271783525
global_step=246560, episodic_return=473.5718855588547
global_step=247200, episodic_return=450.5541085477813
global_step=247312, episodic_return=541.0124235724446
global_step=247344, episodic_return=458.48706012833503
global_step=247712, episodic_return=457.42375872647193
SPS: 902
global_step=247920, episodic_return=502.4808824019655
global_step=248032, episodic_return=425.713826824221
global_step=248768, episodic_return=522.5210852015525
global_step=249200, episodic_return=454.57260933687456
global_step=249360, episodic_return=614.5850489566384
global_step=249360, episodic_return=510.36797951265703
global_step=249408, episodic_return=491.53583222734676
global_step=249552, episodic_return=452.3990001128985
global_step=249616, episodic_return=420.62536186986864
global_step=249824, episodic_return=491.40720266553905
SPS: 902
global_step=250160, episodic_return=522.8544950409167
global_step=250160, episodic_return=625.3260338843191
global_step=250320, episodic_return=459.6310436746775
global_step=250560, episodic_return=451.4894765958875
global_step=250928, episodic_return=465.06282289248657
global_step=251088, episodic_return=564.8550462684957
global_step=251296, episodic_return=460.19494283658156
global_step=251312, episodic_return=469.0190615684411
SPS: 902
global_step=252016, episodic_return=427.84075383735086
global_step=252208, episodic_return=469.05687080311657
global_step=252368, episodic_return=395.25767415708367
global_step=252672, episodic_return=482.5972032574911
global_step=252784, episodic_return=444.5806691671596
global_step=252816, episodic_return=405.3644638013325
global_step=253040, episodic_return=432.3845269496894
global_step=253472, episodic_return=630.0696673479799
global_step=253616, episodic_return=435.7526375581399
global_step=253952, episodic_return=624.907556189111
SPS: 902
global_step=254016, episodic_return=491.81438861630176
global_step=254048, episodic_return=481.4135673716166
global_step=254272, episodic_return=683.6037845202467
global_step=254560, episodic_return=486.0981711586986
global_step=254560, episodic_return=523.3460836314754
global_step=254736, episodic_return=493.3434208811563
global_step=255280, episodic_return=495.7339551205271
global_step=255424, episodic_return=501.4610521377574
global_step=255600, episodic_return=380.78025952844547
global_step=255616, episodic_return=469.9781327379265
SPS: 903
global_step=256192, episodic_return=484.0470619918831
global_step=256208, episodic_return=454.7130470542283
global_step=256896, episodic_return=492.3069950905581
global_step=256960, episodic_return=617.9864671093021
global_step=257072, episodic_return=508.88987135550474
global_step=257216, episodic_return=487.1842494295909
global_step=257584, episodic_return=533.5581199570394
global_step=257648, episodic_return=499.9712973409474
global_step=257648, episodic_return=477.72624931901544
global_step=257936, episodic_return=576.117520890481
global_step=258048, episodic_return=493.5187807533499
SPS: 903
global_step=258128, episodic_return=480.3935460489547
global_step=258672, episodic_return=429.4843914173597
global_step=258864, episodic_return=496.71175369004123
global_step=259216, episodic_return=555.2190818387212
global_step=259504, episodic_return=598.6433105839997
global_step=259872, episodic_return=589.8596934511154
SPS: 903
global_step=260224, episodic_return=499.73872842868025
global_step=260400, episodic_return=476.9797403286577
global_step=260528, episodic_return=442.77241640709934
global_step=260672, episodic_return=439.4386279767165
global_step=260880, episodic_return=541.8291213117402
global_step=261056, episodic_return=643.315130878762
global_step=261200, episodic_return=454.0434710215627
global_step=261456, episodic_return=632.4658754776157
global_step=261472, episodic_return=481.4927090515332
global_step=261520, episodic_return=511.3922158651743
global_step=261648, episodic_return=624.8768364723447
global_step=262064, episodic_return=461.0743698319854
SPS: 903
global_step=262176, episodic_return=459.79117271241495
global_step=263296, episodic_return=601.6989329704013
global_step=263568, episodic_return=441.0473326212501
global_step=263696, episodic_return=477.5624082205513
global_step=263728, episodic_return=620.9685053635222
global_step=263856, episodic_return=640.6852727778747
global_step=263904, episodic_return=458.7225041558425
global_step=264032, episodic_return=476.6176571227592
SPS: 903
global_step=264624, episodic_return=495.21721442168155
global_step=264704, episodic_return=425.35358280730173
global_step=264736, episodic_return=471.6541935938163
global_step=264784, episodic_return=661.3522102176734
global_step=264896, episodic_return=495.0239323061506
global_step=264912, episodic_return=554.6691556367275
global_step=264960, episodic_return=515.0697940708573
global_step=265392, episodic_return=487.54643659075657
global_step=265424, episodic_return=495.78078477735596
SPS: 903
global_step=266304, episodic_return=410.38541376249265
global_step=266688, episodic_return=447.7268278679269
global_step=266752, episodic_return=441.7865745694736
global_step=266800, episodic_return=510.2151313788662
global_step=266912, episodic_return=425.52955770594446
global_step=267408, episodic_return=515.4912949466446
global_step=267616, episodic_return=519.2018071474738
global_step=267936, episodic_return=451.9184828018018
global_step=268032, episodic_return=480.4553900424418
global_step=268048, episodic_return=501.2187385542237
global_step=268208, episodic_return=566.523912656656
global_step=268208, episodic_return=488.42091789082826
SPS: 903
global_step=268576, episodic_return=484.36264453450366
global_step=268624, episodic_return=507.46952807428687
global_step=268928, episodic_return=539.1934500679012
global_step=269200, episodic_return=683.2018340564889
global_step=269824, episodic_return=503.83682916434043
global_step=270112, episodic_return=451.45210926748643
SPS: 903
global_step=270640, episodic_return=492.4881286971037
global_step=270640, episodic_return=314.50424776473574
global_step=270752, episodic_return=633.686248282961
global_step=270864, episodic_return=623.4874455575745
global_step=271104, episodic_return=470.3938517302325
global_step=271280, episodic_return=543.2181888926332
global_step=271424, episodic_return=482.6690346027782
global_step=271616, episodic_return=529.0054159032838
global_step=271632, episodic_return=724.4652260699698
global_step=271728, episodic_return=462.2051971776112
global_step=271776, episodic_return=456.1481052995674
global_step=272288, episodic_return=655.0746571077332
global_step=272384, episodic_return=537.6290157583469
SPS: 903
global_step=272704, episodic_return=416.781886414598
global_step=272752, episodic_return=478.76989064475464
global_step=273536, episodic_return=501.63506392981964
global_step=274032, episodic_return=467.763644628206
global_step=274336, episodic_return=571.3249341241121
global_step=274352, episodic_return=472.1008831381117
global_step=274384, episodic_return=594.1449546869338
SPS: 903
global_step=274544, episodic_return=484.59670014148145
global_step=275232, episodic_return=566.8526066958514
global_step=275344, episodic_return=631.2910668440686
global_step=275392, episodic_return=415.5499357048277
global_step=275616, episodic_return=557.423726923977
global_step=275632, episodic_return=492.1446430744219
global_step=275824, episodic_return=660.1171742491596
global_step=275888, episodic_return=741.615505772345
SPS: 903
global_step=276640, episodic_return=560.4661824171817
global_step=277040, episodic_return=671.1988669359939
global_step=277072, episodic_return=738.8512544342252
global_step=277408, episodic_return=456.8674959091909
global_step=277424, episodic_return=576.2750860047172
global_step=277600, episodic_return=522.9595957649221
global_step=277856, episodic_return=472.72520160466837
global_step=278336, episodic_return=572.8820144035391
global_step=278352, episodic_return=471.23016463886574
SPS: 903
global_step=278592, episodic_return=637.8635689937233
global_step=279072, episodic_return=503.8111099747862
global_step=279440, episodic_return=467.5570831644361
global_step=279456, episodic_return=533.1779933312616
global_step=279472, episodic_return=639.7987140908075
global_step=279680, episodic_return=666.0471843162408
global_step=279808, episodic_return=336.90238350707773
global_step=279888, episodic_return=666.17513945827
global_step=280576, episodic_return=393.7142889904706
SPS: 904
global_step=280816, episodic_return=637.7468898396879
global_step=280992, episodic_return=669.9326299777513
global_step=281088, episodic_return=501.6601803114462
global_step=281840, episodic_return=681.6119054179445
global_step=281936, episodic_return=638.8466070760813
global_step=282064, episodic_return=539.568514890592
global_step=282096, episodic_return=332.3819270841701
global_step=282400, episodic_return=657.3885680167874
SPS: 904
global_step=282848, episodic_return=504.537311503592
global_step=283024, episodic_return=765.872157924764
global_step=283328, episodic_return=522.1652922845213
global_step=283504, episodic_return=670.7335401643197
global_step=283552, episodic_return=567.6497994006696
global_step=283840, episodic_return=399.78708066325424
global_step=283872, episodic_return=628.5897474239966
global_step=284032, episodic_return=676.9552452248342
global_step=284288, episodic_return=450.2040466241362
global_step=284528, episodic_return=503.0071589098411
SPS: 904
global_step=285248, episodic_return=668.4590104284343
global_step=285712, episodic_return=561.1459703255954
global_step=285776, episodic_return=627.2398625555924
global_step=285856, episodic_return=635.7048437547123
global_step=286112, episodic_return=656.2188428035184
global_step=286688, episodic_return=636.0932055217245
SPS: 903
global_step=286848, episodic_return=625.9398228735017
global_step=286864, episodic_return=614.3718776136823
global_step=287152, episodic_return=544.1329678321089
global_step=287312, episodic_return=538.0841878166095
global_step=287824, episodic_return=535.5653684323428
global_step=287952, episodic_return=681.5365554704167
global_step=288080, episodic_return=677.2542704356008
global_step=288688, episodic_return=624.9242848307946
SPS: 903
global_step=288816, episodic_return=739.8859299284854
global_step=289008, episodic_return=699.3984969538544
global_step=289056, episodic_return=428.528150394231
global_step=289408, episodic_return=531.7642320973847
global_step=289552, episodic_return=620.0728171003259
global_step=289696, episodic_return=605.041017113302
global_step=290224, episodic_return=533.4744172944903
global_step=290592, episodic_return=684.2112517791701
SPS: 904
global_step=290864, episodic_return=617.5365047744995
global_step=290912, episodic_return=506.37255603446636
global_step=291088, episodic_return=667.5041997442606
global_step=291712, episodic_return=573.5319504541643
global_step=291792, episodic_return=471.35417812071483
global_step=291872, episodic_return=609.6956496945313
global_step=292384, episodic_return=686.4928597919719
global_step=292512, episodic_return=411.7781582010537
SPS: 904
global_step=293168, episodic_return=716.5573760961059
global_step=293360, episodic_return=905.7529671875974
global_step=293968, episodic_return=758.6633611221569
global_step=294064, episodic_return=864.7657157106165
global_step=294176, episodic_return=710.8055596251809
global_step=294400, episodic_return=786.0863998306468
global_step=294864, episodic_return=647.0068811696473
SPS: 904
global_step=294944, episodic_return=718.0192462974734
global_step=295296, episodic_return=675.862831379499
global_step=295792, episodic_return=776.9526585893633
global_step=296304, episodic_return=693.3315606323137
global_step=296560, episodic_return=585.8357370995991
global_step=296624, episodic_return=757.2478101423683
global_step=296656, episodic_return=641.9847250069324
global_step=296720, episodic_return=753.1233861211474
global_step=296864, episodic_return=983.0834540172345
SPS: 904
global_step=297184, episodic_return=560.580034490505
global_step=298272, episodic_return=641.0399380542426
global_step=298608, episodic_return=697.0772234962625
global_step=298624, episodic_return=716.9234954035337
global_step=298752, episodic_return=664.9632455869164
global_step=298784, episodic_return=883.1519782571052
global_step=298864, episodic_return=629.1065055352552
global_step=298992, episodic_return=609.2173858839271
SPS: 904
global_step=299264, episodic_return=501.8397094434592
global_step=299392, episodic_return=613.015654603496
global_step=299600, episodic_return=481.84156890484877
global_step=300896, episodic_return=608.3337687583679
SPS: 904
global_step=301248, episodic_return=687.5482944634714
global_step=301280, episodic_return=718.4375576992704
global_step=301504, episodic_return=649.4873687469702
global_step=301648, episodic_return=762.3054139168252
global_step=302096, episodic_return=925.5521524322724
global_step=302272, episodic_return=567.9683283839062
global_step=302608, episodic_return=630.5648922063195
global_step=302608, episodic_return=545.906052273374
global_step=302864, episodic_return=597.5477063267999
global_step=302864, episodic_return=710.065588718336
SPS: 905
global_step=303136, episodic_return=658.0202052471237
global_step=303216, episodic_return=734.7467033559949
global_step=303264, episodic_return=671.0008725451439
global_step=304224, episodic_return=715.4078640434453
global_step=304816, episodic_return=890.3117016780228
SPS: 905
global_step=305648, episodic_return=737.7522108927624
global_step=305728, episodic_return=677.7415532232691
global_step=306048, episodic_return=770.9156513720427
global_step=306224, episodic_return=505.94323119599767
global_step=306256, episodic_return=736.3436824257823
global_step=306512, episodic_return=631.9412827927908
global_step=306544, episodic_return=699.8157127515393
global_step=306704, episodic_return=478.5667302260978
global_step=306752, episodic_return=643.1395088267159
global_step=306896, episodic_return=908.3805197840823
SPS: 904
global_step=307632, episodic_return=793.2604232678686
global_step=307680, episodic_return=717.1651167201426
global_step=308528, episodic_return=994.8147480348908
global_step=308704, episodic_return=579.7394371717006
global_step=309216, episodic_return=965.0169026538089
SPS: 904
global_step=309872, episodic_return=922.1938021244989
global_step=309920, episodic_return=653.23492400325
global_step=310144, episodic_return=655.3289169054201
global_step=310272, episodic_return=551.9896201626259
global_step=310432, episodic_return=644.6815122471397
global_step=310816, episodic_return=681.163356595442
global_step=311024, episodic_return=698.6860102348505
global_step=311232, episodic_return=924.1181299385765
SPS: 904
global_step=311360, episodic_return=648.217474380726
global_step=311536, episodic_return=695.2927903656026
global_step=312032, episodic_return=866.6587447293169
global_step=312272, episodic_return=763.0975993031319
global_step=312384, episodic_return=774.0023985490974
SPS: 905
global_step=313552, episodic_return=834.483573399568
global_step=313744, episodic_return=732.662099059591
global_step=314240, episodic_return=885.3432838023934
global_step=314880, episodic_return=676.9195283040481
global_step=315104, episodic_return=724.9976527963437
global_step=315104, episodic_return=842.3209024912755
global_step=315120, episodic_return=805.085637540828
global_step=315376, episodic_return=795.0339003436075
SPS: 905
global_step=315456, episodic_return=783.5442061689488
global_step=316304, episodic_return=845.8271845029824
global_step=316432, episodic_return=962.7269073182999
global_step=316672, episodic_return=696.5300808733676
global_step=316800, episodic_return=847.6370131696657
global_step=316816, episodic_return=933.2184418652638
global_step=317328, episodic_return=772.1781327903037
SPS: 905
global_step=317600, episodic_return=777.1379241103461
global_step=318448, episodic_return=506.8361603344715
global_step=318592, episodic_return=842.3552553642085
global_step=318896, episodic_return=868.6336011777191
global_step=319360, episodic_return=790.8801618156062
global_step=319456, episodic_return=718.9951939378848
SPS: 905
global_step=319536, episodic_return=730.1170512629565
global_step=319648, episodic_return=712.6491555011435
global_step=319840, episodic_return=870.641500319907
global_step=319888, episodic_return=767.2813518239537
global_step=319936, episodic_return=490.14226627450915
global_step=320928, episodic_return=556.1562826026665
global_step=321056, episodic_return=722.9198725582246
global_step=321168, episodic_return=826.1702342384589
SPS: 905
global_step=322096, episodic_return=850.0931564559683
global_step=323008, episodic_return=486.0152440320871
global_step=323200, episodic_return=937.4144444539272
global_step=323440, episodic_return=710.3535491821387
global_step=323472, episodic_return=919.1169798856329
SPS: 906
global_step=323648, episodic_return=823.1881616244359
global_step=324288, episodic_return=837.1368412527205
global_step=324352, episodic_return=752.7134703520733
global_step=324432, episodic_return=854.3459459304308
global_step=324608, episodic_return=787.7271273998188
global_step=324832, episodic_return=1003.2406507398478
global_step=325040, episodic_return=886.7655499682342
SPS: 906
global_step=325760, episodic_return=1124.3981499360018
global_step=325824, episodic_return=787.8943840951281
global_step=325968, episodic_return=788.5060991144244
global_step=326752, episodic_return=866.5397843014953
global_step=327632, episodic_return=694.3086837833818
SPS: 905
global_step=328000, episodic_return=991.7136984573619
global_step=328096, episodic_return=123.42267805234435
global_step=328416, episodic_return=878.9901603456506
global_step=328432, episodic_return=875.4000331176544
global_step=328496, episodic_return=870.9517084157094
global_step=328896, episodic_return=696.9912154918775
global_step=329120, episodic_return=641.6366294358319
global_step=329392, episodic_return=1109.217759906921
SPS: 905
global_step=330400, episodic_return=1015.4797159265095
global_step=330416, episodic_return=992.3838444128679
global_step=330496, episodic_return=762.1458423748447
global_step=330544, episodic_return=761.0308637118717
global_step=330704, episodic_return=690.8909370038666
global_step=330976, episodic_return=907.3912251284532
global_step=331248, episodic_return=630.549555723344
SPS: 906
global_step=332112, episodic_return=747.4303026847215
global_step=332336, episodic_return=669.7855416414119
global_step=332704, episodic_return=534.3985659560066
global_step=333392, episodic_return=673.2584464060047
global_step=333488, episodic_return=690.717684265817
SPS: 906
global_step=334048, episodic_return=1085.7467594210977
global_step=334112, episodic_return=873.3350615757565
global_step=334688, episodic_return=586.1914954913331
global_step=334704, episodic_return=816.5753802839109
global_step=334736, episodic_return=682.5503588202382
global_step=334928, episodic_return=1142.5216292316304
global_step=335296, episodic_return=808.584021298297
global_step=335760, episodic_return=534.7427832610919
SPS: 906
global_step=336048, episodic_return=924.2031075718356
global_step=336192, episodic_return=979.3725860296341
global_step=337152, episodic_return=1188.8357260889572
global_step=337280, episodic_return=1097.5567625352012
global_step=337344, episodic_return=724.068119016621
global_step=337840, episodic_return=667.6965618268373
global_step=337840, episodic_return=628.2649112503267
SPS: 906
global_step=338384, episodic_return=688.6564493255438
global_step=338576, episodic_return=943.4641398123541
global_step=339008, episodic_return=873.8746365327456
SPS: 906
global_step=340016, episodic_return=731.0761248997193
global_step=340016, episodic_return=704.8114403015287
global_step=340320, episodic_return=972.6491272921282
global_step=340432, episodic_return=953.1915054780995
global_step=340432, episodic_return=722.2780578145607
global_step=340672, episodic_return=923.5198837956791
global_step=341040, episodic_return=1125.4884176438934
global_step=341520, episodic_return=1053.2680133230026
global_step=341840, episodic_return=702.3691380137184
SPS: 906
global_step=342336, episodic_return=878.2865885051742
global_step=342512, episodic_return=849.1023823613932
global_step=343440, episodic_return=639.7257235902986
global_step=343824, episodic_return=1093.508401969069
SPS: 907
global_step=344240, episodic_return=891.1683307227999
global_step=345328, episodic_return=837.1877208134092
global_step=345568, episodic_return=872.5365445197948
global_step=345648, episodic_return=945.7355001497184
global_step=345840, episodic_return=1234.3275721726932
global_step=345968, episodic_return=988.1761650359998
global_step=346080, episodic_return=1460.3960011431611
SPS: 907
global_step=346448, episodic_return=1116.201270525324
global_step=346720, episodic_return=907.8822938718488
global_step=346976, episodic_return=857.537841844566
global_step=347280, episodic_return=1115.4269325874518
global_step=347792, episodic_return=970.1593463880732
SPS: 906
global_step=348528, episodic_return=668.9046397195307
global_step=348768, episodic_return=1181.6975154065765
global_step=349120, episodic_return=1045.9086774559128
global_step=349152, episodic_return=859.6969092193334
global_step=350208, episodic_return=627.3609776549207
SPS: 906
global_step=350240, episodic_return=649.3268820705363
global_step=351088, episodic_return=932.6226285678877
global_step=351104, episodic_return=974.9455233931841
global_step=351184, episodic_return=676.4141402743156
global_step=351488, episodic_return=1075.4071587073752
global_step=351984, episodic_return=1043.0627189452014
SPS: 907
global_step=352384, episodic_return=958.8975734491561
global_step=352608, episodic_return=1119.2116151506348
global_step=352720, episodic_return=1008.2957470167336
global_step=353856, episodic_return=1027.574656875135
SPS: 907
global_step=354496, episodic_return=1208.1688423020016
global_step=354672, episodic_return=914.9625286186327
global_step=354768, episodic_return=741.2601102946361
global_step=355904, episodic_return=745.9102312175197
SPS: 907
global_step=356512, episodic_return=826.6984096384297
global_step=356544, episodic_return=1389.0918330767715
global_step=356768, episodic_return=753.685973932054
global_step=356800, episodic_return=1174.5968264450228
global_step=357104, episodic_return=992.0033484414502
SPS: 907
global_step=359040, episodic_return=1425.6643804768314
global_step=359104, episodic_return=1140.604237117324
global_step=359200, episodic_return=976.8134984522383
global_step=359472, episodic_return=654.6148113225862
global_step=360080, episodic_return=958.7845662153019
global_step=360112, episodic_return=995.5616932931966
SPS: 907
global_step=360704, episodic_return=665.279131122655
global_step=360800, episodic_return=1545.8027987385444
global_step=361040, episodic_return=1562.726381977226
global_step=361232, episodic_return=668.253061741072
global_step=361376, episodic_return=1954.0499487626043
global_step=361872, episodic_return=857.4343249719783
global_step=362064, episodic_return=905.5158928786816
global_step=362240, episodic_return=1668.5565500168339
SPS: 908
global_step=362720, episodic_return=1232.8388881031208
global_step=363072, episodic_return=1145.104331624009
global_step=364528, episodic_return=748.3077408393231
SPS: 908
global_step=364560, episodic_return=929.2155930540684
global_step=364720, episodic_return=959.8882849859614
global_step=364832, episodic_return=699.7882981659687
global_step=364960, episodic_return=891.2073806921815
global_step=366240, episodic_return=703.2809699334877
global_step=366256, episodic_return=1142.4409736373304
global_step=366432, episodic_return=698.459005627471
SPS: 908
global_step=367152, episodic_return=1038.7782689693695
global_step=367664, episodic_return=894.2238299623739
global_step=367792, episodic_return=914.1060928453467
global_step=368144, episodic_return=1253.04647336911
global_step=368432, episodic_return=1319.3903175600456
SPS: 907
global_step=368736, episodic_return=702.5303314983959
global_step=369168, episodic_return=1444.53190732027
global_step=369712, episodic_return=941.9408316154072
SPS: 908
global_step=371248, episodic_return=859.7203256080597
global_step=371408, episodic_return=1633.4832821774698
global_step=371440, episodic_return=1138.506553727863
global_step=371712, episodic_return=1581.399510804201
global_step=371760, episodic_return=1140.729496859822
SPS: 908
global_step=372784, episodic_return=970.3428487110504
global_step=373312, episodic_return=785.7728479874372
global_step=373600, episodic_return=1136.582107131971
global_step=374000, episodic_return=998.527446504349
global_step=374048, episodic_return=1382.9172829658999
global_step=374064, episodic_return=1004.5122732525465
SPS: 908
global_step=375008, episodic_return=952.8538181211748
global_step=375264, episodic_return=1270.4265023527
global_step=375536, episodic_return=1252.0954949015288
global_step=375552, episodic_return=1590.4678793942098
global_step=375968, episodic_return=1191.927952378535
global_step=376544, episodic_return=959.7562170762885
global_step=376720, episodic_return=939.6410306155755
global_step=376800, episodic_return=793.7819221255268
SPS: 908
global_step=377584, episodic_return=906.6014737352622
global_step=378544, episodic_return=753.1600081425948
global_step=378800, episodic_return=1308.0171098454555
global_step=378864, episodic_return=978.1782380660571
SPS: 908
global_step=378944, episodic_return=930.6831351865642
global_step=379360, episodic_return=845.558299436548
global_step=379392, episodic_return=1174.2066346650288
global_step=379648, episodic_return=936.8584024844546
global_step=380864, episodic_return=923.3837585137578
SPS: 909
global_step=381136, episodic_return=928.96675498552
global_step=381840, episodic_return=917.2285885663739
global_step=382016, episodic_return=1100.9763407514006
global_step=382384, episodic_return=947.7280156390048
global_step=382576, episodic_return=931.443070083967
SPS: 909
global_step=383408, episodic_return=1094.7733986003936
global_step=383664, episodic_return=761.5744183771553
global_step=383696, episodic_return=1579.0178984555182
global_step=384784, episodic_return=845.7966095160194
global_step=384992, episodic_return=1088.3282428130535
SPS: 909
global_step=385888, episodic_return=1447.3432729129008
global_step=386064, episodic_return=990.6313975834711
global_step=386400, episodic_return=1236.5384971225185
global_step=386784, episodic_return=2003.3704702785906
global_step=386896, episodic_return=1456.189828304019
SPS: 909
global_step=387168, episodic_return=940.9831647778203
global_step=387504, episodic_return=1032.3219231170235
global_step=387600, episodic_return=860.7805758426393
global_step=387632, episodic_return=955.4772001693805
global_step=387792, episodic_return=720.0938451124242
global_step=388640, episodic_return=800.209719357149
SPS: 909
global_step=389776, episodic_return=1259.9454539442957
global_step=390880, episodic_return=1257.9552588354632
SPS: 909
global_step=391504, episodic_return=1154.2351466374976
global_step=391680, episodic_return=919.6123581638731
global_step=392288, episodic_return=1068.0855446984012
global_step=392432, episodic_return=1008.0554642383478
global_step=392656, episodic_return=1011.5761693279624
global_step=392784, episodic_return=712.2216204335524
global_step=392864, episodic_return=901.0823724844452
SPS: 909
global_step=393744, episodic_return=1351.4694954943216
global_step=394224, episodic_return=1277.1859763899683
global_step=394704, episodic_return=1418.404137405049
global_step=394960, episodic_return=1074.0181183479733
global_step=395104, episodic_return=1358.7714704626542
SPS: 909
global_step=396240, episodic_return=2409.7363338104246
global_step=396848, episodic_return=1693.946228967172
global_step=396944, episodic_return=1242.8236581730155
SPS: 909
global_step=397920, episodic_return=1158.0963901137848
global_step=398016, episodic_return=900.2620941139623
global_step=398160, episodic_return=763.4694689456394
global_step=399168, episodic_return=1371.1535645837844
SPS: 910
global_step=399408, episodic_return=1200.4797349129374
global_step=399488, episodic_return=1129.4290999258023
global_step=399616, episodic_return=1329.6107837193786
global_step=399920, episodic_return=883.3136859261203
global_step=400704, episodic_return=666.324792908542
global_step=401200, episodic_return=1177.6340766947737
SPS: 910
global_step=402048, episodic_return=1239.8927497434784
global_step=402352, episodic_return=1491.8736626665457
global_step=403008, episodic_return=1402.6708038273318
global_step=403328, episodic_return=993.5367691057268
